address_from,address_to,block_number,gas,gas_used,input,output,timestamp,trace_id,trace_type,transaction_hash,value
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,876824,4704,0x2e1a7d4d0000000000000000000000000000000000000000000000000000000000000000,,-1,7_15,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,858771,55,0x,,-1,8_0,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,871837,2074,0xd0e30db0,,-1,7_16,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,869235,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_17,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,867136,3262,0xa9059cbb000000000000000000000000ec2db4a1ad431cc3b102059fa91ba643620f08260000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000001,-1,7_18,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xec2db4a1ad431cc3b102059fa91ba643620f0826,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,876515,2786,0x5be9b2d3,0x0000000000000000000000000000000000000000000000000000000000000001,-1,6_21,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,862196,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,861054,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xec2db4a1ad431cc3b102059fa91ba643620f0826,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,872950,7881,0x57ded9c9,0x000000000000000000000000000000000000000000000000003f3c9aa2528d28,-1,6_22,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,858741,438,0x79502c55,0x00000000000000000000000097a49f8eec63c0dfeb9db4c791229477962dc692,-1,7_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,857544,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
